"91188",\N,\N,\N,"个人经营周转2-1-2","50000",\N," 借款人用位于巴南鱼洞的一套124.9㎡的全款住宅抵押借款40万元，房产估值在65万，街边住宅，交通方便，位置很好。房产已经办理抵押登记在平台66。借款人借款用于个人经营周转，与人合伙做了一段工程。还款来源：年底应收账款300多万元。","82天","21",\N,"个人经营周转2-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91189",\N,\N,\N,"个人经营周转2-1-1","100000",\N," 借款人用位于巴南鱼洞的一套124.9㎡的全款住宅抵押借款40万元，房产估值在65万，街边住宅，交通方便，位置很好。房产已经办理抵押登记在平台66。借款人借款用于个人经营周转，与人合伙做了一段工程。还款来源：年底应收账款300多万元。","82天","21",\N,"个人经营周转2-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91190",\N,\N,\N,"进口路虎发现者4质押-杨某经营周转1-1-2","130000",\N," 借款人从事电力工程承包10年多，年收入在100万元以上；有车有房，借款人现用购买于2012年11月的进口路虎发现者4做车辆质押，车辆评估价50万元，现借款23万元。借款用于年终进口电力工程材料费用：收入稳定，本借款项目还款来源稳定，风险低。","82天","21",\N,"进口路虎发现者4质押-杨某经营周转1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91191",\N,\N,\N,"进口路虎发现者4质押-杨某经营周转1-1-1","100000",\N," 借款人从事电力工程承包10年多，年收入在100万元以上；有车有房，借款人现用购买于2012年11月的进口路虎发现者4做车辆质押，车辆评估价50万元，现借款23万元。借款用于年终进口电力工程材料费用：收入稳定，本借款项目还款来源稳定，风险低。","82天","21",\N,"进口路虎发现者4质押-杨某经营周转1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91192",\N,\N,\N,"进口宝马X3质押-经营周转1-1-1","80000",\N," 借款人自己经营经贸公司13年，年收入在50万元以上；有车有房，借款人用购买于2008年8月的进口宝马X3排量3.0T做质押，现市场价值16万，借款8万元。借款用于公司原料进货：收入稳定，本借款项目还款来源稳定，风险低。","21天","18",\N,"进口宝马X3质押-经营周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.7",\N
"91193",\N,\N,\N,"(约）个人经营周转(续借)1-2-8","100000",\N," 借款人从事汽车配件加工，在璧山，大竹都有加工工厂。汽车配件有稳定的供货渠道，清晰的利润来源，自身经营风险小，利润稳定。现用璧山县城一套283㎡的全款房 做抵押，市场估值150万，借款100万元。本项目已经办理的抵押登记，办理了他项权证。（借款人续借100万，前期借款100万已经按时归还，信用可靠）","83天","21",\N,"(约）个人经营周转(续借)1-2-8","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1",\N
"91194",\N,\N,\N,"约）个人经营周转(续借)1-2-7","100000",\N," 借款人从事汽车配件加工，在璧山，大竹都有加工工厂。汽车配件有稳定的供货渠道，清晰的利润来源，自身经营风险小，利润稳定。现用璧山县城一套283㎡的全款房 做抵押，市场估值150万，借款100万元。本项目已经办理的抵押登记，办理了他项权证。（借款人续借100万，前期借款100万已经按时归还，信用可靠）","83天","21",\N,"约）个人经营周转(续借)1-2-7","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1",\N
"91195",\N,\N,\N,"（约）个人经营周转(续借)1-2-6","11.30000",\N," 借款人从事汽车配件加工，在璧山，大竹都有加工工厂。汽车配件有稳定的供货渠道，清晰的利润来源，自身经营风险小，利润稳定。现用璧山县城一套283㎡的全款房 做抵押，市场估值150万，借款100万元。本项目已经办理的抵押登记，办理了他项权证。（借款人续借100万，前期借款100万已经按时归还，信用可靠）","83天","21",\N,"（约）个人经营周转(续借)1-2-6","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1",\N
"91196",\N,\N,\N,"个人经营周转(续借)1-2-5","100000",\N," 借款人从事汽车配件加工，在璧山，大竹都有加工工厂。汽车配件有稳定的供货渠道，清晰的利润来源，自身经营风险小，利润稳定。现用璧山县城一套283㎡的全款房 做抵押，市场估值150万，借款100万元。本项目已经办理的抵押登记，办理了他项权证。（借款人续借100万，前期借款100万已经按时归还，信用可靠）","83天","21",\N,"个人经营周转(续借)1-2-5","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91197",\N,\N,\N,"刘先生主城房产抵押个人经营周转1-1-2","100000",\N," 借款人用自己位于沙坪坝区天陈路66号附2号17-3的54.99㎡住房抵押借款20万2个月用于个人经营。借款人从事活动架子租赁生意，已经有多年工作经验。借款用于购买相关材料。借款人所从事的生意稳定，有足够的经营能力，借款可靠。","52天","21",\N,"刘先生主城房产抵押个人经营周转1-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.5",\N
"91198",\N,\N,\N,"(约)刘先生主城房产抵押个人经营周转1-1-1","100000",\N," 借款人用自己位于沙坪坝区天陈路66号附2号17-3的54.99㎡住房抵押借款20万2个月用于个人经营。借款人从事活动架子租赁生意，已经有多年工作经验。借款用于购买相关材料。借款人所从事的生意稳定，有足够的经营能力，借款可靠。","52天","21",\N,"(约)刘先生主城房产抵押个人经营周转1-","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.7",\N
"91199",\N,\N,\N,"（约）个人经营周转(续借)1-2-3","300000",\N," 借款人从事汽车配件加工，在璧山，大竹都有加工工厂。汽车配件有稳定的供货渠道，清晰的利润来源，自身经营风险小，利润稳定。现用璧山县城一套283㎡的全款房 做抵押，市场估值150万，借款100万元。本项目已经办理的抵押登记，办理了他项权证。（借款人续借100万，前期借款100万已经按时归还，信用可靠）","83天","21",\N,"（约）个人经营周转(续借)1-2-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1",\N
"91200",\N,\N,\N,"（约）个人经营周转(续借)1-2-4","100000",\N," 借款人从事汽车配件加工，在璧山，大竹都有加工工厂。汽车配件有稳定的供货渠道，清晰的利润来源，自身经营风险小，利润稳定。现用璧山县城一套283㎡的全款房 做抵押，市场估值150万，借款100万元。本项目已经办理的抵押登记，办理了他项权证。（借款人续借100万，前期借款100万已经按时归还，信用可靠）","83天","21",\N,"（约）个人经营周转(续借)1-2-4","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1",\N
"91201",\N,\N,\N,"个人经营周转(续借)1-2-2","100000",\N," 借款人从事汽车配件加工，在璧山，大竹都有加工工厂。汽车配件有稳定的供货渠道，清晰的利润来源，自身经营风险小，利润稳定。现用璧山县城一套283㎡的全款房 做抵押，市场估值150万，借款100万元。本项目已经办理的抵押登记，办理了他项权证。（借款人续借100万，前期借款100万已经按时归还，信用可靠）","83天","21",\N,"个人经营周转(续借)1-2-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91202",\N,\N,\N,"个人经营周转(续借)1-2-1","100000",\N," 借款人从事汽车配件加工，在璧山，大足都有加工工厂。汽车配件有稳定的供货渠道，清晰的利润来源，自身经营风险小，利润稳定。现用璧山县城一套283㎡的全款房 做抵押，市场估值150万，借款100万元。本项目已经办理的抵押登记，办理了他项权证。（借款人续借100万，前期借款100万已经按时归还，信用可靠）","83天","21",\N,"个人经营周转(续借)1-2-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91203",\N,\N,\N,"(约）何女士主城房产抵押项目1-1-3","100000",\N," 借款人用自己位于重庆市九龙坡石坪桥的88.24㎡房产作抵押，借款30万元、4个月，用于经营周转。房产市场估值55万-60万。借款人男友从事土石方生意，有应收款300万元左右。借款人从事土石方生意多年，生意稳定。此项目又有房产抵押，项目风险小。","113天","21",\N,"(约）何女士主城房产抵押项目1-1-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.1",\N
"91204",\N,\N,\N,"(约）何女士主城房产抵押项目1-1-2","100000",\N," 借款人用自己位于重庆市九龙坡石坪桥的88.24㎡房产作抵押，借款30万元、4个月，用于经营周转。房产市场估值55万-60万。借款人男友从事土石方生意，有应收款300万元左右。借款人从事土石方生意多年，生意稳定。此项目又有房产抵押，项目风险小。","113天","21",\N,"(约）何女士主城房产抵押项目1-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"4.1",\N
"91205",\N,\N,\N,"贺先生大众汽车质押","40000",\N," 借款人从事澳大利亚护肤品牌——“李医生”批发生意，目前有4个代理店。每月毛收入5万元，纯收入在2万元左右。现在用自己购买于2013年的大众商务车-途安（5座大众汽车多用途乘用车 SVW6440EGD）质押借款4万元，3个月，用于年末进货。借款人从事批发生意，“李医生”是国际知名品牌，项目风险小，抵押物足值，借款用途明确，安全系数高。","83天","21",\N,"贺先生大众汽车质押","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91206",\N,\N,\N,"何女士主城房产抵押项目1-1-1","100000",\N," 借款人用自己位于重庆市九龙坡石坪桥的88.24㎡房产作抵押，借款30万元、4个月，用于经营周转。房产市场估值55万-60万。借款人男友从事土石方生意，有应收款300万元左右。借款人从事土石方生意多年，生意稳定。此项目又有房产抵押，项目风险小。","113天","21",\N,"何女士主城房产抵押项目1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N
"91207",\N,\N,\N,"马某房产抵押-养殖项目周转1-1-2","200000",\N," 借款人自己在云阳租4000亩土地用于养殖业和木材加工，自有一台挖机用于工程出租。现在用自己位于长寿城区107.58平米的房产做抵押借款30万，3个月。用于养殖项目的经营周转。借款人所经营的项目稳定，风险较低，借款人有稳定的收入来源，保证本项目按时还款。","83天","21",\N,"马某房产抵押-养殖项目周转1-1-2","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91208",\N,\N,\N,"马某房产抵押-养殖项目周转1-1-1","100000",\N," 借款人自己在云阳租4000亩土地用于养殖业和木材加工，自有一台挖机用于工程出租。现在用自己位于长寿城区107.58平米的房产做抵押借款30万，3个月。用于养殖项目的经营周转。借款人所经营的项目稳定，风险较低，借款人有稳定的收入来源，保证本项目按时还款。","83天","21",\N,"马某房产抵押-养殖项目周转1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91209",\N,\N,\N,"某国有建筑公司项目周转借款3-1-1","50000",\N," 借款人为某大型国有建筑集团有限公司重庆分公司，此集团是集建筑施工、房地产开发、建材工业生产、建筑装饰装潢、建筑勘察设计、建设工程监理等多元经营为一体的大型企业集团， 2003-2007年连续五年评为中国企业500强。借款企业中标重庆彭水新城土石方项目，项目规模5亿元，由著名国企中信实业投资150亿元。借款企业已经获得银行融资，因为银行审批时间长，需借款300万元用于项目前期准备。此项目是国有企业投资的政府项目，国有企业有强大的资金，技术实力和政府关系，可以保障此项目能够顺利实施。（http://www.z","113天","21",\N,"某国有建筑公司项目周转借款3-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N
"91210",\N,\N,\N,"蔡女士房产抵押借款2-1-1","50000",\N," 借款人与王某一起从事汽车配件加工，在璧山，大足都有加工工厂。汽车配件有稳定的供货渠道，清晰的利润来源，自身经营风险小，利润稳定。现用璧山县城一套套内面积257.81㎡的全款房做抵押，市场估值130多万，借款90万元。本项目已经办理的抵押登记，办理了他项权证。借款人借款期限为12个月，但是借款人要求可以提前6个月还款。","113天","21",\N,"蔡女士房产抵押借款2-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.8",\N
"91211",\N,\N,\N,"某文化产业（集团）房产抵押周转项目2-3-5","100000",\N," 重庆某文化产业（集团）有限公司成立于2009年，位于重庆市九龙坡区黄桷坪正街铁路，注册资金1000万元。是一家致力于软装设计和制作的综合文化服务机构，主要服务于星级酒店、高档茶楼、国际会展中心、个人家居等多种高中档客户群体。 公司同时经营高档油画、国画、漆画、手绘墙、雕塑工艺品和印刷品、贴画及装饰艺术品。2013年产值1.5亿元左右，经营项目稳定，公司收入流水充足。公司旗下机构有：某软装设计中心、某油画总部、某画框厂、某雕塑工艺厂、某装饰材料厂、某漆画厂、某商贸公司。借款人用2套重庆市沙坪坝区沙滨路（保利","24天","18",\N,"某文化产业（集团）房产抵押周转项目2-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.7",\N
"91212",\N,\N,\N,"某文化产业（集团）房产抵押周转项目2-3-4","100000",\N," 重庆某文化产业（集团）有限公司成立于2009年，位于重庆市九龙坡区黄桷坪正街铁路，注册资金1000万元。是一家致力于软装设计和制作的综合文化服务机构，主要服务于星级酒店、高档茶楼、国际会展中心、个人家居等多种高中档客户群体。 公司同时经营高档油画、国画、漆画、手绘墙、雕塑工艺品和印刷品、贴画及装饰艺术品。2013年产值1.5亿元左右，经营项目稳定，公司收入流水充足。公司旗下机构有：某软装设计中心、某油画总部、某画框厂、某雕塑工艺厂、某装饰材料厂、某漆画厂、某商贸公司。借款人用2套重庆市沙坪坝区沙滨路（保利","24天","18",\N,"某文化产业（集团）房产抵押周转项目2-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.7",\N
"91213",\N,\N,\N,"大众—帕萨特汽车做质押-邓某店面扩建项目1-1-1","90000",\N," 借款人从事物流生意，是万州地区天天快递的总代理，自己旗下有加盟店十数家及直营店，直营店现有员工15个左右。每月营业额上百万，毛利润10万左右。现用大众—帕萨特汽车做质押，汽车押在平台66的仓库，借款9万元，期限2个月。帕萨特汽车购买于2014年7月，裸车23万，借款用于万州地区快递门店扩建。借款人从事的快递事业是朝阳行业，且万州市场较大，人口众多，行业发展迅速，利润稳定。","52天","21",\N,"大众—帕萨特汽车做质押-邓某店面扩建项目","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1.5",\N
"91214",\N,\N,\N,"万某工程建设周转1-1-29","8.20000",\N," 借款人自己经营房地产开发公司25年，现开发江口一处广场项目，建筑面积为91600M2。该项目位于江口县三星路，处于江口繁华地段；1.5万㎡的酒店项目已经完工，获得预售许可证；项目预计总盈利率在2至2.5倍，运营周期为3-4年。借款人用房产做抵押，5折抵押率，项目评估价3800-4000元/㎡，抵押折扣为1900-2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当地市场价5-7折的价格处理房产，保证本项目安全可靠。借款人共需融资150","175天","21",\N,"万某工程建设周转1-1-29","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.3",\N
"91215",\N,\N,\N,"某文化产业（集团）房产抵押周转项目2-3-3","100000",\N," 重庆某文化产业（集团）有限公司成立于2009年，位于重庆市九龙坡区黄桷坪正街铁路，注册资金1000万元。是一家致力于软装设计和制作的综合文化服务机构，主要服务于星级酒店、高档茶楼、国际会展中心、个人家居等多种高中档客户群体。 公司同时经营高档油画、国画、漆画、手绘墙、雕塑工艺品和印刷品、贴画及装饰艺术品。2013年产值1.5亿元左右，经营项目稳定，公司收入流水充足。公司旗下机构有：某软装设计中心、某油画总部、某画框厂、某雕塑工艺厂、某装饰材料厂、某漆画厂、某商贸公司。借款人用2套重庆市沙坪坝区沙滨路（保利","24天","18",\N,"某文化产业（集团）房产抵押周转项目2-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.7",\N
"91216",\N,\N,\N,"(约)项目周转借款第2-1-31","100000",\N," 借款人是璧山知名成功人士，从事建筑行业40年。现承接六盘水工业园区道路工程项目，工程规模13亿，已经建成约7亿，工程应收账款6亿多元。将于15年2月份回收总工程30%的工程款，约3.9亿元。在银行有2-3亿元借款已经获得批准，2-3个月可放款。个人流水13年12月到14年7月为2.23亿元。借款人女友，有别墅一套价值400万，按揭160万；奔驰跑车一辆，120万左右，其他房产数套，汽车数辆。此工程项目是当地重点市政项目，受政府大力支持，有政府财政做支持，政府无拖欠工程款现象。借款人用1000万元此项目应收","83天","21",\N,"(约)项目周转借款第2-1-31","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1",\N
"91217",\N,\N,\N,"(约)项目周转借款第2-1-30","100000",\N," 借款人是璧山知名成功人士，从事建筑行业40年。现承接六盘水工业园区道路工程项目，工程规模13亿，已经建成约7亿，工程应收账款6亿多元。将于15年2月份回收总工程30%的工程款，约3.9亿元。在银行有2-3亿元借款已经获得批准，2-3个月可放款。个人流水13年12月到14年7月为2.23亿元。借款人女友，有别墅一套价值400万，按揭160万；奔驰跑车一辆，120万左右，其他房产数套，汽车数辆。此工程项目是当地重点市政项目，受政府大力支持，有政府财政做支持，政府无拖欠工程款现象。借款人用1000万元此项目应收","83天","21",\N,"(约)项目周转借款第2-1-30"," 重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1",\N
"91218",\N,\N,\N,"项目周转借款第2-1-29","100000",\N," 借款人是璧山知名成功人士，从事建筑行业40年。现承接六盘水工业园区道路工程项目，工程规模13亿，已经建成约7亿，工程应收账款6亿多元。将于15年2月份回收总工程30%的工程款，约3.9亿元。在银行有2-3亿元借款已经获得批准，2-3个月可放款。个人流水13年12月到14年7月为2.23亿元。借款人女友，有别墅一套价值400万，按揭160万；奔驰跑车一辆，120万左右，其他房产数套，汽车数辆。此工程项目是当地重点市政项目，受政府大力支持，有政府财政做支持，政府无拖欠工程款现象。借款人用1000万元此项目应收","83天","21",\N,"项目周转借款第2-1-29","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91219",\N,\N,\N,"万某工程建设周转1-1-28","100000",\N," 借款人自己经营房地产开发公司25年，现开发江口一处广场项目，建筑面积为91600M2。该项目位于江口县三星路，处于江口繁华地段；1.5万㎡的酒店项目已经完工，获得预售许可证；项目预计总盈利率在2至2.5倍，运营周期为3-4年。借款人用房产做抵押，5折抵押率，项目评估价3800-4000元/㎡，抵押折扣为1900-2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当地市场价5-7折的价格处理房产，保证本项目安全可靠。借款人共需融资150","175天","21",\N,"万某工程建设周转1-1-28","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.3",\N
"91220",\N,\N,\N,"某文化产业（集团）房产抵押周转项目2-3-2","100000",\N," 重庆某文化产业（集团）有限公司成立于2009年，位于重庆市九龙坡区黄桷坪正街铁路，注册资金1000万元。是一家致力于软装设计和制作的综合文化服务机构，主要服务于星级酒店、高档茶楼、国际会展中心、个人家居等多种高中档客户群体。 公司同时经营高档油画、国画、漆画、手绘墙、雕塑工艺品和印刷品、贴画及装饰艺术品。2013年产值1.5亿元左右，经营项目稳定，公司收入流水充足。公司旗下机构有：某软装设计中心、某油画总部、某画框厂、某雕塑工艺厂、某装饰材料厂、某漆画厂、某商贸公司。借款人用2套重庆市沙坪坝区沙滨路（保利","24天","18",\N,"某文化产业（集团）房产抵押周转项目2-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.7",\N
"91221",\N,\N,\N,"某文化产业（集团）房产抵押周转项目2-3-1","100000",\N," 重庆某文化产业（集团）有限公司成立于2009年，位于重庆市九龙坡区黄桷坪正街铁路，注册资金1000万元。是一家致力于软装设计和制作的综合文化服务机构，主要服务于星级酒店、高档茶楼、国际会展中心、个人家居等多种高中档客户群体。 公司同时经营高档油画、国画、漆画、手绘墙、雕塑工艺品和印刷品、贴画及装饰艺术品。2013年产值1.5亿元左右，经营项目稳定，公司收入流水充足。公司旗下机构有：某软装设计中心、某油画总部、某画框厂、某雕塑工艺厂、某装饰材料厂、某漆画厂、某商贸公司。借款人用2套重庆市沙坪坝区沙滨路（保利","24天","18",\N,"某文化产业（集团）房产抵押周转项目2-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.7",\N
"91222",\N,\N,\N,"(约）万某工程建设周转1-1-27","100000",\N," 借款人自己经营房地产开发公司25年，现开发江口一处广场项目，建筑面积为91600M2。该项目位于江口县三星路，处于江口繁华地段；1.5万㎡的酒店项目已经完工，获得预售许可证；项目预计总盈利率在2至2.5倍，运营周期为3-4年。借款人用房产做抵押，5折抵押率，项目评估价3800-4000元/㎡，抵押折扣为1900-2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当地市场价5-7折的价格处理房产，保证本项目安全可靠。借款人共需融资150","174天","21",\N,"(约）万某工程建设周转1-1-27","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.6",\N
"91223",\N,\N,\N,"（约）项目周转借款第2-1-28","100000",\N," 借款人是璧山知名成功人士，从事建筑行业40年。现承接六盘水工业园区道路工程项目，工程规模13亿，已经建成约7亿，工程应收账款6亿多元。将于15年2月份回收总工程30%的工程款，约3.9亿元。在银行有2-3亿元借款已经获得批准，2-3个月可放款。个人流水13年12月到14年7月为2.23亿元。借款人女友，有别墅一套价值400万，按揭160万；奔驰跑车一辆，120万左右，其他房产数套，汽车数辆。此工程项目是当地重点市政项目，受政府大力支持，有政府财政做支持，政府无拖欠工程款现象。借款人用1000万元此项目应收","83天","21",\N,"（约）项目周转借款第2-1-28","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1",\N
"91224",\N,\N,\N,"(约）万某工程建设周转1-1-26","100000",\N," 借款人自己经营房地产开发公司25年，现开发江口一处广场项目，建筑面积为91600M2。该项目位于江口县三星路，处于江口繁华地段；1.5万㎡的酒店项目已经完工，获得预售许可证；项目预计总盈利率在2至2.5倍，运营周期为3-4年。借款人用房产做抵押，5折抵押率，项目评估价3800-4000元/㎡，抵押折扣为1900-2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当地市场价5-7折的价格处理房产，保证本项目安全可靠。借款人共需融资150","174天","21",\N,"(约）万某工程建设周转1-1-26","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.6",\N
"91225",\N,\N,\N,"万某工程建设周转1-1-25","100000",\N," 借款人自己经营房地产开发公司25年，现开发江口一处广场项目，建筑面积为91600M2。该项目位于江口县三星路，处于江口繁华地段；1.5万㎡的酒店项目已经完工，获得预售许可证；项目预计总盈利率在2至2.5倍，运营周期为3-4年。借款人用房产做抵押，5折抵押率，项目评估价3800-4000元/㎡，抵押折扣为1900-2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当地市场价5-7折的价格处理房产，保证本项目安全可靠。借款人共需融资150","175天","21",\N,"万某工程建设周转1-1-25","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.3",\N
"91226",\N,\N,\N,"某物流公司购车借款项目 第3-6-3","100000",\N," 借款人经营物流运输，拥有10多年物流经营管理经验。某物流运输公司是重庆理文造纸有限公司（理文造纸有限公司年产300万吨，03年香港上市）主要运输合作伙伴，为其提供物流运输服务业务。客户稳定，经营风险低。现为满足客户运输要求需购买新的货运汽车。","24天","18",\N,"某物流公司购车借款项目 第3-6-3","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0.7",\N
"91227",\N,\N,\N,"（约）万某江北房产抵押借款1-1-1","210000",\N," 借款人丈夫从事培训教育事业，做重庆火锅，烧烤的专业培训。借款用途：用于培训学校广告宣传。借款金额21万元，借款期限6个月，用位于江北下石门的房产做抵押，房屋面积142.87㎡，市场估值不低于100万。家庭月净收入3-5万元，还款来源稳定。","174天","21",\N,"（约）万某江北房产抵押借款1-1-1","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.6",\N
"91228",\N,\N,\N,"（约）项目周转借款第2-1-27","100000",\N," 借款人是璧山知名成功人士，从事建筑行业40年。现承接六盘水工业园区道路工程项目，工程规模13亿，已经建成约7亿，工程应收账款6亿多元。将于15年2月份回收总工程30%的工程款，约3.9亿元。在银行有2-3亿元借款已经获得批准，2-3个月可放款。个人流水13年12月到14年7月为2.23亿元。借款人女友，有别墅一套价值400万，按揭160万；奔驰跑车一辆，120万左右，其他房产数套，汽车数辆。此工程项目是当地重点市政项目，受政府大力支持，有政府财政做支持，政府无拖欠工程款现象。借款人用1000万元此项目应收","83天","21",\N,"（约）项目周转借款第2-1-27","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3.1",\N
"91229",\N,\N,\N,"项目周转借款第2-1-26","100000",\N," 借款人是璧山知名成功人士，从事建筑行业40年。现承接六盘水工业园区道路工程项目，工程规模13亿，已经建成约7亿，工程应收账款6亿多元。将于15年2月份回收总工程30%的工程款，约3.9亿元。在银行有2-3亿元借款已经获得批准，2-3个月可放款。个人流水13年12月到14年7月为2.23亿元。借款人女友，有别墅一套价值400万，按揭160万；奔驰跑车一辆，120万左右，其他房产数套，汽车数辆。此工程项目是当地重点市政项目，受政府大力支持，有政府财政做支持，政府无拖欠工程款现象。借款人用1000万元此项目应收","83天","21",\N,"项目周转借款第2-1-26","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"2.85",\N
"91230",\N,\N,\N,"万某工程建设周转1-1-24","100000",\N," 借款人自己经营房地产开发公司25年，现开发江口一处广场项目，建筑面积为91600M2。该项目位于江口县三星路，处于江口繁华地段；1.5万㎡的酒店项目已经完工，获得预售许可证；项目预计总盈利率在2至2.5倍，运营周期为3-4年。借款人用房产做抵押，5折抵押率，项目评估价3800-4000元/㎡，抵押折扣为1900-2000元/㎡。平台66认真仔细分析了本项目的安全性和风险点，如果借款人逾期或者故意不还款，平台66将会直接处置抵押物，以当地市场价5-7折的价格处理房产，保证本项目安全可靠。借款人共需融资150","174天","21",\N,"万某工程建设周转1-1-24","重庆市登科信用担保有限公司",\N,"月息期本",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"6.3",\N
